# Generated by scripts/update_gplay_version_catalog.py
# Sources: minecraft-linux/mcpelauncher-versiondb architecture databases
# Classification: tools/mcbedrock-get/catalog.py (shared with the Windows helper)
# version_code	abi	channel	version_name	edition	update	renderer	notes
952003021	armhf	preview	1.20.30.21	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952003020	armhf	preview	1.20.30.20	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952002023	armhf	preview	1.20.20.23	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952002022	armhf	preview	1.20.20.22	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952002021	armhf	preview	1.20.20.21	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952002020	armhf	preview	1.20.20.20	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952001025	armhf	preview	1.20.10.25	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952001024	armhf	preview	1.20.10.24	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952001023	armhf	preview	1.20.10.23	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952001021	armhf	preview	1.20.10.21	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952001020	armhf	preview	1.20.10.20	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952000025	armhf	preview	1.20.0.25	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952000024	armhf	preview	1.20.0.24	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952000023	armhf	preview	1.20.0.23	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952000022	armhf	preview	1.20.0.22	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952000021	armhf	preview	1.20.0.21	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
952000020	armhf	preview	1.20.0.20	Bedrock	Trails & Tales	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951908024	armhf	preview	1.19.80.24	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951908023	armhf	preview	1.19.80.23	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951908022	armhf	preview	1.19.80.22	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951908021	armhf	preview	1.19.80.21	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951908020	armhf	preview	1.19.80.20	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907026	armhf	preview	1.19.70.26	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907024	armhf	preview	1.19.70.24	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907023	armhf	preview	1.19.70.23	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907022	armhf	preview	1.19.70.22	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907021	armhf	preview	1.19.70.21	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951907020	armhf	preview	1.19.70.20	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906027	armhf	preview	1.19.60.27	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906026	armhf	preview	1.19.60.26	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906025	armhf	preview	1.19.60.25	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906024	armhf	preview	1.19.60.24	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906023	armhf	preview	1.19.60.23	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906022	armhf	preview	1.19.60.22	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951906020	armhf	preview	1.19.60.20	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951905025	armhf	preview	1.19.50.25	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951905024	armhf	preview	1.19.50.24	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951905023	armhf	preview	1.19.50.23	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951905022	armhf	preview	1.19.50.22	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951905021	armhf	preview	1.19.50.21	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951905020	armhf	preview	1.19.50.20	Bedrock	The Wild Update	RenderDragon	beta/preview build · RenderDragon — guaranteed to stutter, do not use · tiny UI on a handheld screen
951800025	armhf	preview	1.18.0.25	Bedrock	Caves & Cliffs: Part II	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951800024	armhf	preview	1.18.0.24	Bedrock	Caves & Cliffs: Part II	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951800023	armhf	preview	1.18.0.23	Bedrock	Caves & Cliffs: Part II	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951800022	armhf	preview	1.18.0.22	Bedrock	Caves & Cliffs: Part II	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951800021	armhf	preview	1.18.0.21	Bedrock	Caves & Cliffs: Part II	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951800020	armhf	preview	1.18.0.20	Bedrock	Caves & Cliffs: Part II	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951704023	armhf	preview	1.17.40.23	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951704021	armhf	preview	1.17.40.21	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951704020	armhf	preview	1.17.40.20	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951703025	armhf	preview	1.17.30.25	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951703024	armhf	preview	1.17.30.24	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951703023	armhf	preview	1.17.30.23	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951703022	armhf	preview	1.17.30.22	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951703021	armhf	preview	1.17.30.21	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951703020	armhf	preview	1.17.30.20	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951702023	armhf	preview	1.17.20.23	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951702022	armhf	preview	1.17.20.22	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951702021	armhf	preview	1.17.20.21	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951702020	armhf	preview	1.17.20.20	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951701023	armhf	preview	1.17.10.23	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951701022	armhf	preview	1.17.10.22	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951701020	armhf	preview	1.17.10.20	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951700058	armhf	preview	1.17.0.58	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951700056	armhf	preview	1.17.0.56	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951700054	armhf	preview	1.17.0.54	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951700052	armhf	preview	1.17.0.52	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951700050	armhf	preview	1.17.0.50	Bedrock	Caves & Cliffs: Part I	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951623056	armhf	preview	1.16.230.56	Bedrock	Nether Update	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951623054	armhf	preview	1.16.230.54	Bedrock	Nether Update	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951623052	armhf	preview	1.16.230.52	Bedrock	Nether Update	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951623050	armhf	preview	1.16.230.50	Bedrock	Nether Update	No RenderDragon	beta/preview build · tiny UI on a handheld screen
951622052	armhf	preview	1.16.220.52	Bedrock	Nether Update	No RenderDragon	beta/preview build
951622051	armhf	preview	1.16.220.51	Bedrock	Nether Update	No RenderDragon	beta/preview build
951622050	armhf	preview	1.16.220.50	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621060	armhf	preview	1.16.210.60	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621059	armhf	preview	1.16.210.59	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621058	armhf	preview	1.16.210.58	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621057	armhf	preview	1.16.210.57	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621056	armhf	preview	1.16.210.56	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621055	armhf	preview	1.16.210.55	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621054	armhf	preview	1.16.210.54	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621053	armhf	preview	1.16.210.53	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621051	armhf	preview	1.16.210.51	Bedrock	Nether Update	No RenderDragon	beta/preview build
951621050	armhf	preview	1.16.210.50	Bedrock	Nether Update	No RenderDragon	beta/preview build
951620056	armhf	preview	1.16.200.56	Bedrock	Nether Update	No RenderDragon	beta/preview build
951620055	armhf	preview	1.16.200.55	Bedrock	Nether Update	No RenderDragon	beta/preview build
951620054	armhf	preview	1.16.200.54	Bedrock	Nether Update	No RenderDragon	beta/preview build
951620053	armhf	preview	1.16.200.53	Bedrock	Nether Update	No RenderDragon	beta/preview build
951620052	armhf	preview	1.16.200.52	Bedrock	Nether Update	No RenderDragon	beta/preview build
951620051	armhf	preview	1.16.200.51	Bedrock	Nether Update	No RenderDragon	beta/preview build
951620050	armhf	preview	1.16.200.50	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610060	armhf	preview	1.16.100.60	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610059	armhf	preview	1.16.100.59	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610058	armhf	preview	1.16.100.58	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610057	armhf	preview	1.16.100.57	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610056	armhf	preview	1.16.100.56	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610055	armhf	preview	1.16.100.55	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610054	armhf	preview	1.16.100.54	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610053	armhf	preview	1.16.100.53	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610052	armhf	preview	1.16.100.52	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610051	armhf	preview	1.16.100.51	Bedrock	Nether Update	No RenderDragon	beta/preview build
951610050	armhf	preview	1.16.100.50	Bedrock	Nether Update	No RenderDragon	beta/preview build
941162054	armhf	preview	1.16.20.54	Bedrock	Nether Update	No RenderDragon	beta/preview build
941162053	armhf	preview	1.16.20.53	Bedrock	Nether Update	No RenderDragon	beta/preview build
941162052	armhf	preview	1.16.20.52	Bedrock	Nether Update	No RenderDragon	beta/preview build
941162051	armhf	preview	1.16.20.51	Bedrock	Nether Update	No RenderDragon	beta/preview build
941162050	armhf	preview	1.16.20.50	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160068	armhf	preview	1.16.0.68	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160067	armhf	preview	1.16.0.67	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160066	armhf	preview	1.16.0.66	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160065	armhf	preview	1.16.0.65	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160064	armhf	preview	1.16.0.64	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160063	armhf	preview	1.16.0.63	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160061	armhf	preview	1.16.0.61	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160060	armhf	preview	1.16.0.60	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160059	armhf	preview	1.16.0.59	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160058	armhf	preview	1.16.0.58	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160057	armhf	preview	1.16.0.57	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160055	armhf	preview	1.16.0.55	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160054	armhf	preview	1.16.0.54	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160053	armhf	preview	1.16.0.53	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160052	armhf	preview	1.16.0.52	Bedrock	Nether Update	No RenderDragon	beta/preview build
941160051	armhf	preview	1.16.0.51	Bedrock	Nether Update	No RenderDragon	beta/preview build
941150056	armhf	preview	1.15.0.56	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
941150055	armhf	preview	1.15.0.55	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
941150054	armhf	preview	1.15.0.54	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
941150053	armhf	preview	1.15.0.53	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
941150051	armhf	preview	1.15.0.51	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
941143051	armhf	preview	1.14.30.51	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941142501	armhf	preview	1.14.25.1	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140252	armhf	preview	1.14.2.52	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140251	armhf	preview	1.14.2.51	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140250	armhf	preview	1.14.2.50	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140103	armhf	preview	1.14.1.3	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140052	armhf	preview	1.14.0.52	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140051	armhf	preview	1.14.0.51	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140050	armhf	preview	1.14.0.50	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140006	armhf	preview	1.14.0.6	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140005	armhf	preview	1.14.0.5	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140004	armhf	preview	1.14.0.4	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140003	armhf	preview	1.14.0.3	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140002	armhf	preview	1.14.0.2	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941140001	armhf	preview	1.14.0.1	Bedrock	Buzzy Bees	No RenderDragon	beta/preview build · older than any build tested on this port
941130018	armhf	preview	1.13.0.18	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
941130016	armhf	preview	1.13.0.16	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130015	armhf	preview	1.13.0.15	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130013	armhf	preview	1.13.0.13	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130009	armhf	preview	1.13.0.9	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130006	armhf	preview	1.13.0.6	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130005	armhf	preview	1.13.0.5	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130004	armhf	preview	1.13.0.4	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130003	armhf	preview	1.13.0.3	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130002	armhf	preview	1.13.0.2	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871130001	armhf	preview	1.13.0.1	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871120014	armhf	preview	1.12.0.14	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120013	armhf	preview	1.12.0.13	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120012	armhf	preview	1.12.0.12	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120011	armhf	preview	1.12.0.11	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120010	armhf	preview	1.12.0.10	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120009	armhf	preview	1.12.0.9	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120006	armhf	preview	1.12.0.6	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120004	armhf	preview	1.12.0.4	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120003	armhf	preview	1.12.0.3	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871120002	armhf	preview	1.12.0.2	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871110010	armhf	preview	1.11.0.10	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871110009	armhf	preview	1.11.0.9	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871110008	armhf	preview	1.11.0.8	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871110007	armhf	preview	1.11.0.7	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871110005	armhf	preview	1.11.0.5	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871110004	armhf	preview	1.11.0.4	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871110003	armhf	preview	1.11.0.3	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871110001	armhf	preview	1.11.0.1	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871100004	armhf	preview	1.10.0.4	Bedrock	Texture Update	No RenderDragon	beta/preview build · older than any build tested on this port
871100003	armhf	preview	1.10.0.3	Bedrock	Texture Update	No RenderDragon	beta/preview build · older than any build tested on this port
871090005	armhf	preview	1.9.0.5	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871090003	armhf	preview	1.9.0.3	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871090002	armhf	preview	1.9.0.2	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871090000	armhf	preview	1.9.0.0	Bedrock	Village & Pillage	No RenderDragon	beta/preview build · older than any build tested on this port
871080014	armhf	preview	1.8.0.14	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871080013	armhf	preview	1.8.0.13	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871080011	armhf	preview	1.8.0.11	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871080010	armhf	preview	1.8.0.10	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871080008	armhf	preview	1.8.0.8	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871070009	armhf	preview	1.7.0.9	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871070007	armhf	preview	1.7.0.7	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871070005	armhf	preview	1.7.0.5	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871070003	armhf	preview	1.7.0.3	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871070002	armhf	preview	1.7.0.2	Bedrock		No RenderDragon	beta/preview build · older than any build tested on this port
871060030	armhf	preview	1.6.0.30	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871060008	armhf	preview	1.6.0.8	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871060006	armhf	preview	1.6.0.6	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871060005	armhf	preview	1.6.0.5	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871060001	armhf	preview	1.6.0.1	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871050010	armhf	preview	1.5.0.10	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871050007	armhf	preview	1.5.0.7	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871050004	armhf	preview	1.5.0.4	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871050001	armhf	preview	1.5.0.1	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871050000	armhf	preview	1.5.0.0	Bedrock	Update Aquatic	No RenderDragon	beta/preview build · older than any build tested on this port
871022002	armhf	preview	1.2.20.2	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871022001	armhf	preview	1.2.20.1	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021403	armhf	preview	1.2.14.3	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021402	armhf	preview	1.2.14.2	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021312	armhf	preview	1.2.13.12	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021311	armhf	preview	1.2.13.11	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021310	armhf	preview	1.2.13.10	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021308	armhf	preview	1.2.13.8	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021306	armhf	preview	1.2.13.6	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021305	armhf	preview	1.2.13.5	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871021001	armhf	preview	1.2.10.1	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020602	armhf	preview	1.2.6.2	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020515	armhf	preview	1.2.5.15	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020512	armhf	preview	1.2.5.12	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020500	armhf	preview	1.2.5.0	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020303	armhf	preview	1.2.3.3	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020031	armhf	preview	1.2.0.31	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020025	armhf	preview	1.2.0.25	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020022	armhf	preview	1.2.0.22	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020018	armhf	preview	1.2.0.18	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020015	armhf	preview	1.2.0.15	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020011	armhf	preview	1.2.0.11	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020009	armhf	preview	1.2.0.9	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020007	armhf	preview	1.2.0.7	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871020002	armhf	preview	1.2.0.2	Bedrock	Better Together Update	No RenderDragon	beta/preview build · older than any build tested on this port
871010301	armhf	preview	1.1.3.1	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010300	armhf	preview	1.1.3.0	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010101	armhf	preview	1.1.1.1	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010100	armhf	preview	1.1.1.0	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010009	armhf	preview	1.1.0.9	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010008	armhf	preview	1.1.0.8	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
871010005	armhf	preview	1.1.0.5	Pocket Edition	Discovery Update	No RenderDragon	touch controls only — no gamepad support · beta/preview build · older than any build tested on this port
